"","mz","intercept","label_effect","t_value","p_value","log2_foldchange","neg_log10_p"
"207",359.066385179065,4429.26652338785,3529.27274629406,2.16664770877776,0.0302617266365772,0.845435847696498,1.51910629616264
"208",360.071489817426,2243.68647750409,926.99077242455,1.82164397583996,0.0685090237625664,0.498919935460032,1.16425222103048
"209",361.055575041099,4468.11536864328,-785.747393900199,-1.69675971674819,0.0897420975190354,-0.27903263657631,1.04700378403075
"210",361.081502810284,60638.5844035035,46495.8058561389,2.143236945342,0.0320940770628009,0.821113681595175,1.49357510891243
"211",361.081616556727,1534.51006358275,-967.56469668315,-4.50783653961436,6.5491999622358e-06,-1.43649648410775,5.18381174935287
"212",361.104268790849,1033.11689378379,1617.79809265802,2.09852624283617,0.0358586841793482,1.35948690477205,1.44540565075077
"213",362.065668021584,17327.8465074651,2469.45656889945,1.00525685508717,0.314773184510015,0.192211541416017,0.502002272232188
"214",362.08595425883,18439.4572858664,9370.96619177968,2.07026832374233,0.0384272241828131,0.592829518524647,1.4153609859657
"215",363.068894210835,5126.82977081244,805.503602075778,1.15759041361185,0.247031223192488,0.21053267776887,0.607248151180757
"216",363.096654743471,27825.3519598142,262.677397701172,0.176272932995408,0.860079525398056,0.0135554730587563,0.0654613907973827
"217",364.076181716067,2000.94226973714,120.85783985561,0.591803675136998,0.553982061919766,0.0846092054607588,0.256504297609816
"218",364.100391621261,7678.50395561972,68.8432270342645,0.158139368872652,0.87434697902843,0.0128771424984109,0.0583161861607569
"219",365.106482406042,6308.79412964263,379.442634604527,0.196641682251163,0.844107949678448,0.0842616467451608,0.0736020095926264
"220",377.077009007319,21769.050117317,4300.46040956419,1.78396162922682,0.0744299003611033,0.260085037976874,1.12825256239536
"221",378.081899790911,8853.21981497726,57.6153680389276,0.189295142520125,0.849861502210356,0.00935841475647549,0.0706518433758397
"222",378.217767711464,1446.52453225964,1966.0598248959,2.43363529130461,0.0149480480303695,1.2382739182903,1.82541551536542
"223",379.06541829908,5853.82404948866,-2480.84022123151,-1.75488503517022,0.0792789743879576,-0.795353981407286,1.10084197684432
"224",379.092596968734,885931.869979464,-387175.296845573,-2.59858097569346,0.00936099636178889,-0.828859901969947,2.02867792354848
"225",379.116738333012,93873.2885329112,-51387.1255700433,-2.75016996041943,0.00595643610099206,-1.14372164417219,2.22501351284718
"226",379.210881965026,3121.64590692007,-1057.46446534194,-3.75995079794626,0.000169946778241559,-0.596737110237137,3.76968706412108
"227",379.67480064043,2252.22790669106,-1207.43360613095,-2.59440257466191,0.00947554642709048,-1.10813389152094,2.02339573614326
"228",380.095628342501,244794.268605816,-109781.048931657,-2.74769253093748,0.00600162609224197,-0.858469106328812,2.2217310650815
"229",380.1200147256,7576.01621066619,-4148.61218652837,-3.06159081603947,0.00220164193222661,-1.14432315028426,2.65725331184156
"230",381.098099106368,38349.2731741282,-15628.7623168529,-2.81958455809559,0.00480858598923151,-0.755203961531824,2.31798261330513
"231",381.108250527652,21100.1870528776,-7683.29828184152,-2.79327060551974,0.00521780222918622,-0.653205623255766,2.28251238602554
"232",382.102327021609,5028.57203686376,-1204.71517259279,-4.07772874486729,4.54777794602901e-05,-0.395120255264679,4.34220074872674
"233",382.109420868804,1864.98515155017,-548.246111092886,-3.06317250576137,0.00219003772411008,-0.502194692586656,2.65954840423215
"234",382.111006418646,4504.29196689302,-1759.13588232427,-3.02550863878055,0.00248215313823763,-0.714412164949702,2.60517142789775
"235",383.063896848562,3851.91265396728,-2016.12053327143,-1.58509682212707,0.112944337512862,-1.06917228720783,0.947135537639261
