"mz","intercept","label_effect","t_value","p_value","log2_foldchange","neg_log10_p"
485.284187400713,543.656660011577,245.073696295051,1.407069503548,0.159406780080723,0.536836347635148,0.797493210612282
491.189059401802,463.833040469905,264.586242343047,1.24353759135256,0.213669797490899,0.651163522116174,0.670256861598381
495.44210268594,2716.80589552995,2031.44863841641,1.4837702822236,0.137869873561472,0.805485779175766,0.860530622695768
497.206397291952,202.054802202663,114.550978297755,1.48938152556187,0.136386930601922,0.647940955820579,0.865227244337977
498.191266618166,2685.74378794401,-426.757824141669,-0.968076914335192,0.33300595840013,-0.249646375886463,0.477547995691438
499.012253704985,632.294057546412,29.9441100385401,0.293122162289137,0.76942877734544,0.0667545009685768,0.11383157471154
499.178749211429,763.06627428108,-32.5684217628858,-0.292338502344212,0.770027823281308,-0.0629283324293663,0.113493582257086
502.14261400139,797.368874144148,385.916385798549,1.60703228930677,0.108047285130625,0.569478717712168,0.96638614102138
502.286690740907,770.909057398871,344.543325029711,1.50645459267962,0.131950515252919,0.5329963442166,0.879588909566231
504.147005878675,1061.7887411829,1480.75077389227,2.93271702840229,0.00336009987097885,1.25977344716589,2.47364781404753
504.28065783803,988.293438329215,1407.205858588,2.60097165155347,0.00929601353901965,1.27731502290398,2.03170325243253
505.154979667432,563.423294565447,429.255460732538,2.14240129414437,0.0321612038488448,0.817107704291988,1.49266770323437
506.171379439231,5355.31720829197,5826.94023227206,2.51785987274693,0.0118070284022728,1.06216752761801,1.92785939204649
507.170024751544,2612.47171219465,2182.25217067788,2.26933905166289,0.0232477154652646,0.876032320346892,1.63361971845476
508.198483064788,1486.76690551601,-433.10309152487,-1.75337417407112,0.0795378010402794,-0.496763851604355,1.09942642000422
509.190774136596,828.620086537248,342.046181416261,1.26961801234514,0.204220730091972,0.498547154639169,0.689900175532165
518.332881813262,491.113212816859,534.462903800077,2.5123761372536,0.0119921194470572,1.06230702814478,1.92110405436429
522.153871989189,3546.39507910198,1346.05407104204,1.40133753477986,0.161113161974521,0.464203590458299,0.792868978889221
523.175849932805,2184.06147546621,359.593779383257,0.688285869650993,0.4912727782385,0.219889688575826,0.308677299753517
523.469420318939,3327.65012044561,2140.00613341794,1.50056671404739,0.133467666040936,0.71641879300732,0.874623934005994
524.197475070738,21878.9299838536,5555.29129582673,0.842382941314017,0.399573638395551,0.326434442423522,0.398403171789895
524.471673762663,1468.85826875434,1025.4059538331,1.58283802451303,0.113458387489002,0.763919105069859,0.945163393075254
525.178142085901,5837.51140150642,889.038799784231,0.692077256225762,0.488888813777343,0.204513326982606,0.310789899676954
526.219786041483,5272.28650826367,580.132401668323,0.453306161293992,0.650328296823224,0.150604267884538,0.186867348734194
527.221163072443,2414.36589887021,243.920668088339,0.44242248166792,0.658183513545616,0.138852303390501,0.181653000294209
528.198006770577,728.199029853351,166.634858541139,0.809890978065122,0.418002837536148,0.297287075215405,0.378820770085949
532.143305105646,1360.37553645829,838.958080027642,1.55173387477825,0.120725913770429,0.693061495417228,0.918199498754676
532.300363783279,1096.39485381302,65.1651093595062,0.165761509987939,0.868344637581795,0.0832961706048028,0.0613078733327486
534.139841932701,1079.40294463348,433.689901072232,1.48426964648405,0.137737399502776,0.487266988128506,0.860948120800794
534.317723961908,766.26117090475,76.9055380614471,0.47122421441238,0.637480628577763,0.137981704464857,0.195533007803194
536.350355225511,668.161551521129,304.578263068024,1.60271948468062,0.108996599738622,0.541857001966396,0.962587050112469
539.203408505413,2120.87903706571,1345.52258714474,2.04558450392584,0.0407972673534984,0.708776477652365,1.38936892546506
540.173790858781,702.816762704496,383.483374058671,2.04152247270597,0.0411989224811831,0.628202258057435,1.38511414237939
544.168894848209,1130.91546291416,226.890962860905,0.63296332530272,0.526757592853551,0.263786727531943,0.278389195614247
546.15406278037,3335.22596082301,376.810748965015,0.43477346929358,0.663726864174351,0.154426470921818,0.178010604044608
546.327192941809,1424.47817136212,-623.771603024323,-4.92193164421909,8.56941478444284e-07,-0.831087967993647,6.06704883555233
550.149871684089,15058.483604235,2114.82427555857,0.820868802949006,0.411721002757956,0.189591457118172,0.385396978158621
550.408527892976,358.839833313155,297.66326017922,2.42834256234123,0.015168008987002,0.87146176251723,1.81907142268769
551.135534721149,5103.63193007443,945.164557170085,1.21596292266397,0.223999046484933,0.245123834969728,0.649753830358754
551.383398272973,1225.41817797032,-638.091572853382,-5.02682885087781,4.98657018122017e-07,-1.06103926106085,6.30219806429999
552.250155866085,1024.11802117292,-195.721586570814,-1.29176084945294,0.196439977413764,-0.305988734287534,0.706770124474655
553.237766699552,633.727665506256,124.580408242101,0.724819116586836,0.468563006475185,0.258921085410321,0.329232002375619
554.329467091391,318.249329061718,81.9189372210865,1.25347522105737,0.210032811350162,0.330449292098492,0.67771285443175
555.32088060983,262.95796996063,101.328625026029,0.953243307211276,0.340466808589033,0.470241683837205,0.467925220166009
564.38668055176,949.157799812933,197.490854317956,0.954125150248532,0.340020296748626,0.272703537409787,0.468495157949407
565.180784165211,2138.87229753702,1016.28314484388,1.74150891577871,0.0815944118210719,0.560860734767969,1.08833958387331
565.409337393359,521.541623624558,198.398460187526,1.19866985841566,0.230656342686633,0.465094447773454,0.637034598476345
566.185393105125,683.79902657718,339.96467205108,2.00084019869413,0.045409613813322,0.582238482063841,1.34285219154665
568.186350328491,61130.4740602433,5612.07969020305,0.468228812275161,0.639620969978574,0.126715133895975,0.194077306344362
569.175346826802,15425.0644343721,3690.3705462296,0.947853544145536,0.343204017626084,0.309461513854678,0.464447636841322
570.202931121682,5258.83468497919,1426.09980908049,0.900352625237291,0.367932623723114,0.346170277923279,0.434231702588079
571.142004712873,1489.58759866853,223.747009167986,0.673128989780173,0.500865232298027,0.201893964755522,0.300279113938692
571.311860734339,1441.27934894496,-62.2009433369147,-0.212855522406327,0.831439655305865,-0.063645504320968,0.0801692657694153
572.146022772759,578.512408022717,93.2578780855509,0.887629482288864,0.374740089413078,0.215620080569077,0.42626984392365
573.302361991442,299.883426017058,92.3562397533689,1.72788529086256,0.0840087919451081,0.387333647991834,1.07567526044482
575.376017973452,384.864851633248,108.668863435145,0.894654210885852,0.370971962984844,0.358796722900259,0.430658911897314
576.263951944962,222.314420883964,106.553581502685,1.1399551394025,0.254304991227355,0.564907111435061,0.594645115871379
577.324306839009,713.179388336719,569.420674520396,1.4394135562444,0.150033385761962,0.846734469775711,0.823812090018507
579.469541813735,1745.80102565746,589.929747960119,0.722247972804659,0.470142033692661,0.419984852639975,0.327770918382699
588.16319207022,480.667011581282,148.566902899539,1.07287855573093,0.283325608722904,0.388558637311103,0.547714169480955
590.185240921174,2796.57686207511,1033.62524285474,1.00114000473818,0.316759126785709,0.453758537195741,0.499270862930497
591.222749106361,720.170332248312,33.9074366803053,0.247551866631065,0.804481156459278,0.0663751497464894,0.0944841240218791
592.173736262804,852.064140562607,-142.875677083645,-0.847625529241238,0.396646552079998,-0.264792968039405,0.401596316542657
592.416786011221,525.901614560041,67.2893494653144,0.556121465869019,0.578127821600684,0.173703695622994,0.237976130301555
593.392561092193,417.344719166626,499.450277264165,2.26385600732916,0.0235829724682703,1.13535965434732,1.62740145601752
604.20240221116,133.966747288139,171.35449718103,1.87577110471504,0.0606867173492579,1.18845303189075,1.21690635362273
605.319624751646,926.010982884448,461.185541403639,1.02534852932453,0.305198765076081,0.583070979232882,0.51541722799674
606.126941461158,2690.98045814182,1002.24284223737,1.37824473648051,0.16812773924774,0.456748579498888,0.77436062678445
606.392245350414,594.243597138605,424.757192686818,1.671928349808,0.0945384516800972,0.778028811133878,1.02439151470812
607.118681707183,1175.49745215635,471.645343484502,1.65066285382736,0.0988074367957977,0.48669421994063,1.00521036677037
610.371721706648,173.466538627691,177.086131692531,2.76042237882448,0.00577266739691018,1.01497382809845,2.23862346447397
611.849182358855,255.304655653988,2147.4148110536,6.003434959533,1.93186178165661e-09,3.23437646254811,8.71402394914784
612.178757694158,1670.55799851442,72.3104118886126,0.160440888027358,0.872533782787919,0.0611335764905991,0.0592177490170992
621.834148616657,3207.97913480598,796.786131199893,0.9777180284468,0.328213802618239,0.320052925148537,0.483843159191238
622.171807843711,1600.8278214924,666.884899600133,1.44280785393414,0.149074606105479,0.502419742221487,0.826596329501544
623.137307185346,495.097684656714,180.843365954914,1.67810388650478,0.0933268201639769,0.449184230846581,1.02999353122258
626.235343008109,232.084431417135,126.381899345637,1.58427908452917,0.11313022326235,0.627187871291304,0.94642135579427
627.279551648388,141.585116663457,91.1136144674417,2.00172992548279,0.0453137860705887,0.716793725763493,1.34376965000639
628.158620587877,596.909080610335,398.463953330725,2.42366171357803,0.01536491069359,0.737726101632075,1.81346995967664
628.348409290701,240.417638949537,175.249188387931,1.68148623013951,0.0926685088585499,0.789884869478416,1.03306782521363
629.100727014431,1137.04095550045,666.492144547989,2.03810001463585,0.0415399317100141,0.665541680860396,1.38153422176309
633.317963480914,2202.81268512803,889.973174044604,0.924985189256992,0.354973611570648,0.489560124854245,0.449803930818764
634.11724876371,5607.84598269308,-1018.40543975695,-0.740048998565374,0.459270263589291,-0.289128428342782,0.337931672973448
634.411558195105,1321.62380120845,462.912144538344,1.26121925227313,0.207229864127644,0.433237388063679,0.683547657752819
635.10767945703,1895.45878278508,-154.764777804909,-0.338796112108565,0.734763330342909,-0.122884469868012,0.133852526055824
642.245398892143,52.3690092157768,21.4618226976989,2.39154534341816,0.0167776114043403,0.495510104368975,1.77526986876084
644.074757135168,513.610354537473,466.204259750269,1.8978381631249,0.0577174042351342,0.93183452218278,1.2386932089664
648.22534131748,57.9881650664379,34.616160299979,2.58953924676507,0.00961044671760058,0.675321093071425,2.01725642476851
649.303137769023,228.893045813527,189.674369345661,1.56911886590982,0.116620244596139,0.870786372472327,0.933226052036548
650.08421878101,4987.47665033351,6678.98903737639,3.11429406601824,0.00184385620132821,1.22598557589325,2.73427295172318
650.331653794711,340.600942639683,90.2323580048477,0.741477508303627,0.458403964212996,0.339047337451123,0.338751635306842
650.859126372817,1851.5685022137,2505.21544650845,3.10959917337749,0.00187341381208173,1.23451564664434,2.72736628217964
